StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q526_Browser,Q526_Version,Q526_Operating System,Q526_Resolution,QRead,Consent_visual,Gender,Tram_jubilacion,Birth,Educ,EpistemicC_1,EpistemicC_2,EpistemicC_3,EpistemicC_4,EpistemicC_5,EpistemicC_6,HSist,HSist_9_TEXT,FamGroup,Longevidad,MAge,DAge,PStable,PBirth,MoAFP,PlanJubi,PlanJubi_6_TEXT,Advice,PAdvice,Q493,EPension_PuvsPri,sesion,time_consent,time_cotizacion,time_baseline_1,time_t1_1,time_t2_1,time_t3_1,time_baseline_p,time_t1_2,time_t2_2,time_t3_2,time_consent_welcome,UserAge,source,perfil,survey,show-up,UID,useridn,website,name1,name2,name3,name4,Pn1,pn1,name5,name6,name7,name8,verb1,verb2,verb3,noun1,dueño,contratado,un,herido,tetra,lo,solo,ciego,mismo,declarado,el,hn1,noun,dueña,contratada,una,herida,la,sola,ciega,misma,declarada,ella,FL_144_DO,FL_135_DO,FL_169_DO,FL_145_DO,FL_74_DO,FL_249_DO,FL_251_DO,FL_256_DO,FL_270_DO,FL_275_DO,FL_210_DO,FL_229_DO,FL_292_DO,FL_307_DO
29/07/2022 09:51,29/07/2022 13:53,IP Address,100,14495,TRUE,29/07/2022 13:53,R_2AYK3XQfTDJAYjC,99885,email,ES-ES,Chrome,92.0.4515.105,Android 9,360x780,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1968,Educación Superior Técnico o Universitaria,"De
acuerdo",,"De
acuerdo","De
acuerdo","De
acuerdo","De
acuerdo",Sistema Público FONASA grupo D,,6,,Aún no ha fallecido,Aún no ha fallecido,No,,Sí,No sabe,,No,Sí,,Modalidades privadas de pensión (AFP),online,,51:08.0,,52:27.6,,,,,,,47:42.2,54,,0,OE_USACH_DL_01,6500,9478-1-4-54-0,9478,4,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment1-1,,,
29/07/2022 13:51,29/07/2022 13:54,IP Address,100,160,TRUE,29/07/2022 13:54,R_1LA7EYxQEcHWJv0,95957,email,ES-ES,Chrome,103.0.0.0,Windows NT 6.1,1280x800,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1962,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo",Sistema Público FONASA no sabe grupo,,5,,51-60,81-90,Sí,1975,No,,,No,No,,Beneficios públicos de pensión (PGU),online,,53:17.7,,,,,,,53:57.7,,51:45.6,60,,0,OE_USACH_DL_01,6500,9170-1-2-60-0,9170,2,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,,Treatment2-2,,
29/07/2022 13:58,29/07/2022 13:59,IP Address,100,71,TRUE,29/07/2022 13:59,R_3MoeMH3fof4dxMI,78666,email,ES-ES,Chrome,103.0.0.0,Android 9,320x676,"Sí, he leído y entendido las reglas. Chile, 2022",,M,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,58:36.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 14:00,29/07/2022 14:00,IP Address,100,52,TRUE,29/07/2022 14:00,R_1n8DYVY4YEnl9OH,58237,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1536x864,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,00:28.7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 13:35,29/07/2022 14:04,IP Address,100,1747,TRUE,29/07/2022 14:05,R_ulf5xOUwfAuo88h,77385,email,ES-ES,Chrome,103.0.0.0,Windows NT 6.3,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1962,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"De
acuerdo","Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA grupo A,,3,,81-90,50 ó menos,Sí,1974,Sí,No sabe,,No,No,,Modalidades privadas de pensión (AFP),online,,02:18.8,,04:28.6,,,,,,,54:27.2,60,,0,OE_USACH_DL_01,6500,9211-2-4-60-0,9211,4,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Treatment1-1,
29/07/2022 13:50,29/07/2022 14:06,IP Address,100,924,TRUE,29/07/2022 14:06,R_1rkzlcR5sw9f6RN,79851,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1961,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Ni de acuerdo,
ni en desacuerdo","De
acuerdo","De
acuerdo","En
desacuerdo",ISAPRE,,4,,Aún no ha fallecido,51-60,Sí,1958,Sí,Convertir los fondos en un Retiro Programado,,No,No,,Modalidades privadas de pensión (AFP),online,,58:57.1,,,03:12.3,,,,,,55:20.9,61,,0,OE_USACH_DL_01,6500,6165-1-5-61-0,6165,5,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment2-1,,,
29/07/2022 14:01,29/07/2022 14:07,IP Address,100,384,TRUE,29/07/2022 14:07,R_2Vz0Obv79u0nIA7,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1536x864,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1963,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Ni de acuerdo,
ni en desacuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA grupo D,,3,,71-80,71-80,Sí,1962,Sí,"Otro (por favor, especifique)",Lo estoy estudiando,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,04:16.0,07:07.5,,,,,,,,01:41.8,59,,0,OE_USACH_DL_01,6500,4580-1-7-59-0,4580,7,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Baseline-1,,,
29/07/2022 13:57,29/07/2022 14:08,IP Address,100,693,TRUE,29/07/2022 14:08,R_CmoRchzTV0bz7RT,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 6.3,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1955,Postgrado,"De
acuerdo",,"Ni de acuerdo,
ni en desacuerdo","De
acuerdo","Totalmente
de acuerdo","Ni de acuerdo,
ni en desacuerdo",ISAPRE,,3,,Aún no ha fallecido,51-60,Sí,1955,Sí,No sabe,,No,No,,Beneficios públicos de pensión (PGU),online,,03:01.6,,,,,,06:22.1,,,59:46.8,67,,0,OE_USACH_DL_01,6500,3914-2-1-67-0,3914,1,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Treatment1-2
29/07/2022 13:52,29/07/2022 14:10,IP Address,100,1124,TRUE,29/07/2022 14:10,R_3PM0KeqlIAqKbuM,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1962,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"De
acuerdo","De
acuerdo","Totalmente
en desacuerdo","Totalmente
de acuerdo",ISAPRE,,5,,Aún no ha fallecido,81-90,Sí,1960,Sí,"Otro (por favor, especifique)",Estoy evaluando.,No,No,,Modalidades privadas de pensión (AFP),online,,56:14.7,,,,10:12.6,,,,,53:52.3,60,,0,OE_USACH_DL_01,6500,1968-2-6-60-0,1968,6,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Treatment3-1,
29/07/2022 14:12,29/07/2022 14:13,IP Address,100,68,TRUE,29/07/2022 14:13,R_BzUcRHQij74pShP,72913,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1280x1024,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,13:27.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 14:11,29/07/2022 14:15,IP Address,100,235,TRUE,29/07/2022 14:15,R_VP7rTi0xllcYbhT,59990,email,ES-ES,Chrome,103.0.0.0,Android 10,412x915,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1970,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","De
acuerdo","Totalmente
de acuerdo",Sistema Público FONASA no sabe grupo,,1,,Aún no ha fallecido,Aún no ha fallecido,No,,Sí,Convertir los fondos en un Retiro Programado,,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,15:45.9,,16:50.4,,,,,,,14:11.5,52,,0,OE_USACH_DL_01,6500,3947-1-4-52-0,3947,4,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment1-1,,,
29/07/2022 14:19,29/07/2022 14:26,IP Address,100,427,TRUE,29/07/2022 14:26,R_1odMKiqXTGY8liZ,81485,email,ES-ES,Chrome iPhone,103.0.5060.63,iPhone,320x568,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1959,Postgrado,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","De
acuerdo","Totalmente
de acuerdo","De
acuerdo",ISAPRE,,1,,61-70,61-70,Sí,1977,Sí,Convertir los fondos en un Retiro Programado,,No,Sí,,Modalidades privadas de pensión (AFP),online,,23:46.4,,,,26:01.1,,,,,20:27.6,63,,0,OE_USACH_DL_01,6500,6293-1-6-63-0,6293,6,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment3-1,,,
29/07/2022 14:11,29/07/2022 14:29,IP Address,100,1087,TRUE,29/07/2022 14:29,R_2ZPvlTd8MHIASpC,82634,email,ES-ES,Chrome,103.0.0.0,Android 8.0.0,360x720,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1959,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","De
acuerdo","De
acuerdo","De
acuerdo",Sistema Público FONASA grupo C,,3,,81-90,81-90,Sí,1952,Sí,Convertir los fondos en una Renta Vitalicia,,No,No,,Beneficios públicos de pensión (PGU),online,,21:15.2,,,,,,27:25.6,,,17:07.6,63,,0,OE_USACH_DL_01,6500,9381-2-1-63-0,9381,1,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Treatment1-2
29/07/2022 14:25,29/07/2022 14:29,IP Address,100,226,TRUE,29/07/2022 14:29,R_1F95Z0V1OOvt9l0,NA,email,ES-ES,Chrome,103.0.0.0,Android 11,412x915,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1952,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"En
desacuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Ninguno,,2,,Aún no ha fallecido,Aún no ha fallecido,Sí,1941,No,,,Sí,No,,Beneficios públicos de pensión (PGU),online,,28:21.4,,,,,,,,29:17.9,26:25.7,70,,0,OE_USACH_DL_01,6500,4683-2-3-70-0,4683,3,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Treatment3-2
29/07/2022 14:25,29/07/2022 14:29,IP Address,100,236,TRUE,29/07/2022 14:29,R_3NIk9MzTp6vtyB8,NA,email,ES-ES,Chrome,103.0.5060.134,Windows NT 10.0,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1967,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"En
desacuerdo","En
desacuerdo","En
desacuerdo","En
desacuerdo",Sistema Público FONASA grupo B,,1,,51-60,71-80,No,,Sí,No sabe,,No,No,,Beneficios públicos de pensión (PGU),online,,28:31.6,,,,,,,29:25.0,,26:30.3,55,,0,OE_USACH_DL_01,6500,1096-2-2-55-0,1096,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Treatment2-2
29/07/2022 14:31,29/07/2022 14:38,IP Address,100,444,TRUE,29/07/2022 14:38,R_Bs6IiA55v7hHBAt,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1963,Educación Superior Técnico o Universitaria,"Totalmente
en desacuerdo",,"Totalmente
en desacuerdo","Totalmente
en desacuerdo","Totalmente
en desacuerdo","Totalmente
en desacuerdo",ISAPRE,,3,,81-90,Más de 90,Sí,1964,Sí,Convertir los fondos en un Retiro Programado,,Sí,Sí,,Modalidades privadas de pensión (AFP),online,,36:17.6,,,37:47.6,,,,,,31:27.7,59,,0,OE_USACH_DL_01,6500,3341-1-5-59-0,3341,5,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment2-1,,,
29/07/2022 14:39,29/07/2022 14:40,IP Address,100,72,TRUE,29/07/2022 14:40,R_3JmwVaZdKWW8u8m,77120,email,ES-ES,Safari,4,Android 10,393x851,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,40:21.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 08:00,29/07/2022 14:47,IP Address,100,24395,TRUE,29/07/2022 14:47,R_XzTYhHTJ0NIm6wV,75839,email,ES-ES,Chrome,103.0.0.0,Android 12,412x915,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1965,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo","De
acuerdo",Sistema Público FONASA grupo C,,1,,Aún no ha fallecido,61-70,No,,Sí,Convertir los fondos en una Renta Vitalicia,,No,No lo ha pensado,,Beneficios públicos de pensión (PGU),online,,41:02.6,,,,,46:12.8,,,,01:42.8,57,,0,OE_USACH_DL_01,6500,9717-2-8-57-0,9717,8,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Baseline-publico
29/07/2022 14:54,29/07/2022 14:57,IP Address,100,208,TRUE,29/07/2022 14:57,R_TejCA6k8Fy07C4F,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1280x720,"Sí, he leído y entendido las reglas. Chile, 2022",,M,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,57:30.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 14:55,29/07/2022 15:00,IP Address,100,313,TRUE,29/07/2022 15:01,R_1CJFXAmD6eAgDgX,59505,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1280x1024,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1970,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"De
acuerdo","Ni de acuerdo,
ni en desacuerdo","Totalmente
en desacuerdo","De
acuerdo",Sistema Público FONASA grupo C,,4,,61-70,50 ó menos,Sí,1967,Sí,No sabe,,No,Sí,,Modalidades privadas de pensión (AFP),online,,59:20.2,,,00:49.8,,,,,,56:08.2,52,,0,OE_USACH_DL_01,6500,4809-2-5-52-0,4809,5,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Treatment2-1,
29/07/2022 14:58,29/07/2022 15:03,IP Address,100,299,TRUE,29/07/2022 15:03,R_3Nw7wxe019TasaE,NA,email,ES-ES,Chrome,102.0.0.0,Windows NT 10.0,1536x864,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1965,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Ni de acuerdo,
ni en desacuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo",ISAPRE,,4,,Aún no ha fallecido,71-80,Sí,1969,Sí,No sabe,,No,Sí,,Modalidades privadas de pensión (AFP),online,,01:50.7,02:47.3,,,,,,,,58:41.2,57,,0,OE_USACH_DL_01,6500,1808-1-7-57-0,1808,7,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Baseline-1,,,
29/07/2022 14:31,29/07/2022 15:03,IP Address,100,1912,TRUE,29/07/2022 15:03,R_1fgbkvBUYYjnatd,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1970,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo",ISAPRE,,3,,Aún no ha fallecido,Aún no ha fallecido,No,,Sí,Convertir los fondos en una Renta Vitalicia,,Sí,Sí,,Beneficios públicos de pensión (PGU),online,,00:34.3,,,,,,,,02:47.8,57:40.3,52,,0,OE_USACH_DL_01,6500,959-2-3-52-0,959,3,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Treatment3-2
29/07/2022 14:53,29/07/2022 15:06,IP Address,100,740,TRUE,29/07/2022 15:06,R_2qaWHZBEwauEd3L,NA,email,ES-ES,Chrome,103.0.0.0,Android 12,412x915,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1964,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo",ISAPRE,,3,,Aún no ha fallecido,71-80,Sí,1959,Sí,Convertir los fondos en un Retiro Programado,,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,58:12.9,,,,05:20.5,,,,,54:25.9,58,,0,OE_USACH_DL_01,6500,9999-2-6-58-0,9999,6,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Treatment3-1,
29/07/2022 15:05,29/07/2022 15:11,IP Address,100,354,TRUE,29/07/2022 15:11,R_3neL6K43E1fIYzr,81926,email,ES-ES,Chrome,96.0.4664.104,Android 10,412x732,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1965,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","De
acuerdo","De
acuerdo",Sistema Público FONASA grupo A,,2,,50 ó menos,Más de 90,Sí,1961,Sí,Convertir los fondos en un Retiro Programado,,No,Sí,,Beneficios públicos de pensión (PGU),online,,10:15.7,,,,,,11:21.8,,,06:00.5,57,,0,OE_USACH_DL_01,6500,2234-1-1-57-0,2234,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,,Treatment1-2,,
29/07/2022 15:06,29/07/2022 15:18,IP Address,100,708,TRUE,29/07/2022 15:18,R_9nOg0i8B6k54Fpv,NA,email,ES-ES,Chrome,103.0.0.0,Android 9,360x800,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1967,Educación Media científico-humanista o Técnica,"De
acuerdo",,"De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo","De
acuerdo",Sistema Público FONASA grupo B,,3,,71-80,71-80,No,,No,,,No,No,,Modalidades privadas de pensión (AFP),online,,13:22.7,,,16:41.1,,,,,,10:18.1,55,,0,OE_USACH_DL_01,6500,476-2-5-55-0,476,5,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Treatment2-1,
29/07/2022 15:18,29/07/2022 15:18,IP Address,100,55,TRUE,29/07/2022 15:18,R_9GGdcQFqqIPte8h,NA,email,ES-ES,Chrome,103.0.0.0,Android 11,385x833,"Sí, he leído y entendido las reglas. Chile, 2022",,M,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,18:31.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 15:10,29/07/2022 15:19,IP Address,100,520,TRUE,29/07/2022 15:19,R_ZBFqBfMZWVyUKiJ,NA,email,ES-ES,Chrome,96.0.4664.104,Android 12,320x712,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1964,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo",ISAPRE,,3,,81-90,81-90,Sí,1964,No,,,Sí,Sí,,Beneficios públicos de pensión (PGU),online,,16:00.4,,,,,19:03.5,,,,11:43.6,58,,0,OE_USACH_DL_01,6500,2592-2-8-58-0,2592,8,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Baseline-publico
29/07/2022 15:32,29/07/2022 15:39,IP Address,100,448,TRUE,29/07/2022 15:39,R_BLCcCYhg33QUhi1,NA,email,ES-ES,Chrome,103.0.0.0,Macintosh,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1956,Educación Superior Técnico o Universitaria,"De
acuerdo",,"Totalmente
de acuerdo","De
acuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo",ISAPRE,,2,,61-70,71-80,Sí,1959,Sí,Convertir los fondos en un Retiro Programado,,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,37:02.8,,,,38:43.4,,,,,33:59.3,66,,0,OE_USACH_DL_01,6500,9574-1-6-66-0,9574,6,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment3-1,,,
29/07/2022 15:45,29/07/2022 15:50,IP Address,100,322,TRUE,29/07/2022 15:50,R_1MSb3iuxkxkgCWB,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1959,Postgrado,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Ni de acuerdo,
ni en desacuerdo","Totalmente
de acuerdo","De
acuerdo",ISAPRE,,1,,81-90,61-70,Sí,1961,Sí,No sabe,,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,50:25.6,,,51:29.0,,,,,,46:23.2,63,,0,OE_USACH_DL_01,6500,2775-1-5-63-0,2775,5,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment2-1,,,
29/07/2022 15:40,29/07/2022 15:52,IP Address,100,702,TRUE,29/07/2022 15:52,R_2Sw9Lb7zbWuoq9q,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 6.1,1280x1024,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1947,Postgrado,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","De
acuerdo","De
acuerdo","De
acuerdo",ISAPRE,,2,,71-80,81-90,Sí,1953,Sí,Convertir los fondos en una mezcla entre Retiros Programados y Rentas Vitalicias,,No,No,,Modalidades privadas de pensión (AFP),online,,49:25.6,,51:55.0,,,,,,,44:03.5,75,,0,OE_USACH_DL_01,6500,1180-1-4-75-0,1180,4,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment1-1,,,
